"date","route","rides"
2018-08-20,19,4974
2018-08-21,19,5352
2018-08-22,19,5487
2018-08-23,19,5390
2018-08-24,19,4493
2018-08-25,19,3848
2018-08-26,19,2859
2018-08-27,19,5501
2018-08-28,19,5215
2018-08-29,19,5668
2018-08-30,19,5918
2018-08-31,19,5832
2018-09-01,19,4007
2018-09-02,19,2734
2018-09-03,19,2711
2018-09-04,19,5163
2018-09-05,19,5577
2018-09-06,19,6007
2018-09-07,19,5755
2018-09-08,19,3673
2018-09-09,19,3123
2018-09-10,19,5753
2018-09-11,19,6310
2018-09-12,19,6454
2018-09-13,19,6207
2018-09-14,19,6080
2018-09-15,19,3466
2018-09-16,19,2797
2018-09-17,19,5711
2018-09-18,19,5838
2018-09-19,19,5723
2018-09-20,19,5244
2018-09-21,19,6016
2018-09-22,19,3621
2018-09-23,19,2722
2018-09-24,19,6015
2018-09-25,19,5830
2018-09-26,19,6050
2018-09-27,19,6136
2018-09-28,19,6101
2018-09-29,19,3468
2018-09-30,19,2889
2018-10-01,19,6084
2018-10-02,19,6092
2018-10-03,19,6259
2018-10-04,19,5962
2018-10-05,19,5796
2018-10-06,19,3297
2018-10-07,19,2781
2018-10-08,19,5842
2018-10-09,19,5739
2018-10-10,19,5848
2018-10-11,19,5916
2018-10-12,19,5626
2018-10-13,19,3377
2018-10-14,19,2527
2018-10-15,19,5960
2018-10-16,19,5850
2018-10-17,19,4852
2018-10-18,19,4502
2018-10-19,19,5291
2018-10-20,19,3114
2018-10-21,19,2204
2018-10-22,19,5773
2018-10-23,19,5829
2018-10-24,19,6209
2018-10-25,19,6273
2018-10-26,19,5510
2018-10-27,19,3379
2018-10-28,19,2705
2018-10-29,19,5946
2018-10-30,19,5933
2018-10-31,19,6460
2018-11-01,19,5016
2018-11-02,19,5463
2018-11-03,19,3584
2018-11-04,19,2664
2018-11-05,19,5905
2018-11-06,19,5451
2018-11-07,19,5732
2018-11-08,19,5817
2018-11-09,19,4861
2018-11-10,19,2874
2018-11-11,19,2388
2018-11-12,19,5127
2018-11-13,19,5266
2018-11-14,19,5344
2018-11-15,19,6089
2018-11-16,19,5617
2018-11-17,19,3536
2018-11-18,19,2676
2018-11-19,19,5755
2018-11-20,19,5150
2018-11-21,19,4471
2018-11-22,19,2194
2018-11-23,19,3384
2018-11-24,19,3136
2018-11-25,19,2406
2018-11-26,19,5384
2018-11-27,19,5729
2018-11-28,19,5785
2018-11-29,19,5893
2018-11-30,19,5718
2018-12-01,19,2990
2018-12-02,19,2289
2018-12-03,19,5902
2018-12-04,19,5552
2018-12-05,19,5915
2018-12-06,19,5531
2018-12-07,19,5605
2018-12-08,19,3043
2018-12-09,19,2455
2018-12-10,19,5499
2018-12-11,19,5756
2018-12-12,19,5936
2018-12-13,19,5367
2018-12-14,19,6001
2018-12-15,19,3471
2018-12-16,19,2711
2018-12-17,19,5495
2018-12-18,19,5757
2018-12-19,19,5981
2018-12-20,19,5471
2018-12-21,19,5305
2018-12-22,19,3110
2018-12-23,19,2431
2018-12-24,19,2986
2018-12-25,19,1268
2018-12-26,19,4277
2018-12-27,19,3774
2018-12-28,19,4328
2018-12-29,19,2826
2018-12-30,19,2263
2018-12-31,19,3910
2019-01-01,19,2129
2019-01-02,19,4034
2019-01-03,19,4670
2019-01-04,19,5019
2019-01-05,19,3541
2019-01-06,19,2340
2019-01-07,19,5415
2019-01-08,19,5152
2019-01-09,19,5215
2019-01-10,19,5240
2019-01-11,19,5359
2019-01-12,19,3031
2019-01-13,19,2462
2019-01-14,19,5503
2019-01-15,19,5472
2019-01-16,19,5680
2019-01-17,19,5305
2019-01-18,19,4838
2019-01-19,19,2544
2019-01-20,19,2040
2019-01-21,19,3161
2019-01-22,19,5432
2019-01-23,19,5617
2019-01-24,19,4324
2019-01-25,19,3805
2019-01-26,19,2470
2019-01-27,19,1943
2019-01-28,19,3658
2019-01-29,19,2779
2019-01-30,19,1991
2019-01-31,19,3337
2019-02-01,19,5082
2019-02-02,19,3381
2019-02-03,19,2456
2019-02-04,19,4868
2019-02-05,19,5044
2019-02-06,19,5348
2019-02-07,19,4752
2019-02-08,19,4126
2019-02-09,19,2729
2019-02-10,19,1873
2019-02-11,19,5696
2019-02-12,19,5077
2019-02-13,19,5892
2019-02-14,19,5680
2019-02-15,19,4548
2019-02-16,19,3426
2019-02-17,19,2322
2019-02-18,19,4087
2019-02-19,19,5717
2019-02-20,19,3532
2019-02-21,19,5296
2019-02-22,19,5707
2019-02-23,19,3168
2019-02-24,19,2020
2019-02-25,19,5148
2019-02-26,19,5357
2019-02-27,19,5861
2019-02-28,19,5312
2019-03-01,19,5627
2019-03-02,19,3423
2019-03-03,19,2121
2019-03-04,19,5158
2019-03-05,19,5489
2019-03-06,19,5390
2019-03-07,19,5244
2019-03-08,19,5577
2019-03-09,19,2859
2019-03-10,19,2240
2019-03-11,19,4978
2019-03-12,19,4894
2019-03-13,19,5182
2019-03-14,19,5160
2019-03-15,19,5197
2019-03-16,19,3646
2019-03-17,19,2721
2019-03-18,19,5700
2019-03-19,19,5626
2019-03-20,19,5760
2019-03-21,19,5849
2019-03-22,19,5587
2019-03-23,19,3767
2019-03-24,19,2801
2019-03-25,19,5967
2019-03-26,19,5889
2019-03-27,19,6138
2019-03-28,19,5580
2019-03-29,19,5154
2019-03-30,19,3614
2019-03-31,19,2903
2019-04-01,19,5084
2019-04-02,19,4919
2019-04-03,19,4801
2019-04-04,19,4610
2019-04-05,19,4755
2019-04-06,19,3487
2019-04-07,19,2965
2019-04-08,19,5540
2019-04-09,19,5946
2019-04-10,19,5342
2019-04-11,19,3625
2019-04-12,19,5301
2019-04-13,19,3760
2019-04-14,19,2788
2019-04-15,19,5691
2019-04-16,19,6117
2019-04-17,19,5209
2019-04-18,19,5923
2019-04-19,19,5778
2019-04-20,19,4190
2019-04-21,19,2512
2019-04-22,19,5218
2019-04-23,19,6351
2019-04-24,19,5944
2019-04-25,19,5956
2019-04-26,19,5859
2019-04-27,19,3694
2019-04-28,19,2665
2019-04-29,19,5336
2019-04-30,19,5743
2008-01-01,21,5426
2008-01-02,21,10808
2008-01-03,21,11823
2008-01-04,21,13186
2008-01-05,21,11486
2008-01-06,21,7712
2008-01-07,21,13266
2008-01-08,21,12812
2008-01-09,21,12462
2008-01-10,21,12584
2008-01-11,21,13351
2008-01-12,21,11301
2008-01-13,21,7657
2008-01-14,21,13133
2008-01-15,21,12908
2008-01-16,21,12917
2008-01-17,21,12012
2008-01-18,21,11753
2008-01-19,21,7597
2008-01-20,21,5956
2008-01-21,21,7807
2008-01-22,21,13343
2008-01-23,21,12251
2008-01-24,21,12478
2008-01-25,21,13598
2008-01-26,21,11845
2008-01-27,21,7915
2008-01-28,21,13622
2008-01-29,21,11019
2008-01-30,21,10455
2008-01-31,21,12373
2008-02-01,21,15098
2008-02-02,21,13055
2008-02-03,21,7175
2008-02-04,21,13369
2008-02-05,21,13894
2008-02-06,21,13738
2008-02-07,21,12934
2008-02-08,21,14291
2008-02-09,21,9826
2008-02-10,21,5328
2008-02-11,21,12501
2008-02-12,21,13127
2008-02-13,21,13989
2008-02-14,21,13199
2008-02-15,21,12374
2008-02-16,21,12033
2008-02-17,21,7787
2008-02-18,21,9465
2008-02-19,21,11999
2008-02-20,21,11520
2008-02-21,21,12861
2008-02-22,21,14193
2008-02-23,21,12334
2008-02-24,21,7932
2008-02-25,21,13718
2008-02-26,21,13599
2008-02-27,21,13262
2008-02-28,21,12598
2008-02-29,21,13971
2008-03-01,21,12381
2008-03-02,21,8335
2008-03-03,21,13371
2008-03-04,21,14192
2008-03-05,21,13042
2008-03-06,21,13484
2008-03-07,21,13558
2008-03-08,21,11319
2008-03-09,21,7874
2008-03-10,21,13028
2008-03-11,21,13656
2008-03-12,21,13359
2008-03-13,21,14172
2008-03-14,21,14171
2008-03-15,21,13024
2008-03-16,21,8412
2008-03-17,21,13996
2008-03-18,21,13409
2008-03-19,21,13618
2008-03-20,21,13698
2008-03-21,21,11890
2008-03-22,21,11754
2008-03-23,21,6652
2008-03-24,21,12999
2008-03-25,21,13861
2008-03-26,21,13879
2008-03-27,21,13261
2008-03-28,21,14114
2008-03-29,21,12335
2008-03-30,21,8590
2008-03-31,21,10806
2008-04-01,21,14633
2008-04-02,21,13838
2008-04-03,21,14152
2008-04-04,21,14548
2008-04-05,21,13127
2008-04-06,21,7525
2008-04-07,21,12615
2008-04-08,21,14277
2008-04-09,21,13922
2008-04-10,21,12399
2008-04-11,21,13496
2008-04-12,21,11907
2008-04-13,21,8565
2008-04-14,21,14270
2008-04-15,21,14538
2008-04-16,21,13861
2008-04-17,21,13289
2008-04-18,21,13595
2008-04-19,21,12268
2008-04-20,21,8911
2008-04-21,21,13230
2008-04-22,21,13832
2008-04-23,21,13993
2008-04-24,21,12261
2008-04-25,21,13537
2008-04-26,21,10487
2008-04-27,21,8047
2008-04-28,21,13383
2008-04-29,21,14578
2008-04-30,21,14188
2008-05-01,21,15013
2008-05-02,21,13595
2008-05-03,21,14374
2008-05-04,21,10496
2008-05-05,21,14713
2008-05-06,21,13650
2008-05-07,21,14522
2008-05-08,21,14025
2008-05-09,21,14749
2008-05-10,21,11563
2008-05-11,21,8846
2008-05-12,21,13798
2008-05-13,21,13613
2008-05-14,21,14163
2008-05-15,21,13719
2008-05-16,21,14631
2008-05-17,21,13046
2008-05-18,21,8303
2008-05-19,21,13287
2008-05-20,21,13899
2008-05-21,21,14060
2008-05-22,21,13226
2008-05-23,21,14209
2008-05-24,21,12012
2008-05-25,21,7994
2008-05-26,21,8299
2008-05-27,21,13195
2008-05-28,21,13655
2008-05-29,21,12576
2008-05-30,21,14886
2008-05-31,21,13365
2008-06-01,21,10701
2008-06-02,21,14660
2008-06-03,21,15660
2008-06-04,21,14632
2008-06-05,21,13241
2008-06-06,21,14275
2008-06-07,21,12689
2008-06-08,21,8750
2008-06-09,21,12984
2008-06-10,21,14256
2008-06-11,21,12270
2008-06-12,21,13810
2008-06-13,21,14269
2008-06-14,21,12868
2008-06-15,21,8996
2008-06-16,21,12922
2008-06-17,21,13802
2008-06-18,21,13741
2008-06-19,21,13399
2008-06-20,21,13368
2008-06-21,21,12301
2008-06-22,21,8864
2008-06-23,21,13387
2008-06-24,21,13569
2008-06-25,21,13817
2008-06-26,21,13500
2008-06-27,21,13423
2008-06-28,21,11771
2008-06-29,21,8837
2008-06-30,21,13854
2008-07-01,21,15824
2008-07-02,21,14218
2008-07-03,21,15467
2008-07-04,21,10157
2008-07-05,21,11479
2008-07-06,21,8133
2008-07-07,21,13622
2008-07-08,21,14406
2008-07-09,21,13966
2008-07-10,21,12936
2008-07-11,21,13830
2008-07-12,21,12484
2008-07-13,21,8930
2008-07-14,21,13908
2008-07-15,21,14069
2008-07-16,21,13655
2008-07-17,21,12523
2008-07-18,21,14445
2008-07-19,21,11842
2008-07-20,21,8782
2008-07-21,21,14051
2008-07-22,21,13564
2008-07-23,21,13805
2008-07-24,21,12917
2008-07-25,21,13740
2008-07-26,21,11845
2008-07-27,21,8461
2008-07-28,21,13347
2008-07-29,21,12018
2008-07-30,21,13424
2008-07-31,21,12927
2008-08-01,21,15955
2008-08-02,21,13205
2008-08-03,21,8564
2008-08-04,21,13802
2008-08-05,21,13925
2008-08-06,21,12978
2008-08-07,21,13188
2008-08-08,21,13888
2008-08-09,21,12531
2008-08-10,21,9107
2008-08-11,21,13056
2008-08-12,21,12615
2008-08-13,21,13172
2008-08-14,21,13368
2008-08-15,21,14101
2008-08-16,21,12005
2008-08-17,21,8633
2008-08-18,21,13251
2008-08-19,21,12740
2008-08-20,21,12476
2008-08-21,21,12983
2008-08-22,21,13420
2008-08-23,21,12052
2008-08-24,21,8586
2008-08-25,21,13369
2008-08-26,21,13856
2008-08-27,21,12574
2008-08-28,21,13784
2008-08-29,21,14627
2008-08-30,21,12824
2008-08-31,21,8977
2008-09-01,21,10166
2008-09-02,21,14170
2008-09-03,21,14368
2008-09-04,21,13772
2008-09-05,21,14089
2008-09-06,21,12576
2008-09-07,21,8663
2008-09-08,21,14282
2008-09-09,21,14201
2008-09-10,21,13322
2008-09-11,21,13467
2008-09-12,21,14060
2008-09-13,21,11605
2008-09-14,21,8011
2008-09-15,21,13703
2008-09-16,21,13311
2008-09-17,21,13725
2008-09-18,21,14014
2008-09-19,21,14250
2008-09-20,21,12413
2008-09-21,21,8783
2008-09-22,21,13386
2008-09-23,21,12481
2008-09-24,21,13744
2008-09-25,21,13252
2008-09-26,21,14552
2008-09-27,21,11858
2008-09-28,21,8688
2008-09-29,21,13737
2008-09-30,21,13765
2008-10-01,21,14123
2008-10-02,21,14122
2008-10-03,21,14759
2008-10-04,21,12680
2008-10-05,21,7680
2008-10-06,21,13915
2008-10-07,21,11801
2008-10-08,21,12388
2008-10-09,21,13038
2008-10-10,21,13003
2008-10-11,21,11546
2008-10-12,21,8004
2008-10-13,21,12234
2008-10-14,21,13011
2008-10-15,21,12736
2008-10-16,21,12015
2008-10-17,21,12766
2008-10-18,21,11546
2008-10-19,21,7917
2008-10-20,21,12162
2008-10-21,21,12434
2008-10-22,21,11818
2008-10-23,21,12259
2008-10-24,21,13035
2008-10-25,21,11855
2008-10-26,21,6678
2008-10-27,21,12320
2008-10-28,21,12776
2008-10-29,21,11813
2008-10-30,21,12974
2008-10-31,21,14783
2008-11-01,21,12329
2008-11-02,21,8269
2008-11-03,21,13983
2008-11-04,21,13130
2008-11-05,21,13153
2008-11-06,21,12510
2008-11-07,21,12894
2008-11-08,21,10437
2008-11-09,21,7249
2008-11-10,21,12395
2008-11-11,21,11240
2008-11-12,21,12283
2008-11-13,21,12692
2008-11-14,21,12927
2008-11-15,21,10882
2008-11-16,21,7056
2008-11-17,21,12630
2008-11-18,21,12374
2008-11-19,21,12296
2008-11-20,21,11803
2008-11-21,21,12033
2008-11-22,21,10650
2008-11-23,21,7025
2008-11-24,21,12066
2008-11-25,21,12458
2008-11-26,21,12258
2008-11-27,21,4727
2008-11-28,21,11128
2008-11-29,21,9393
2008-11-30,21,6784
2008-12-01,21,13131
2008-12-02,21,13137
2008-12-03,21,12324
2008-12-04,21,12100
2008-12-05,21,12141
2008-12-06,21,9959
2008-12-07,21,6287
2008-12-08,21,11983
2008-12-09,21,12443
2008-12-10,21,12126
2008-12-11,21,12313
2008-12-12,21,11160
2008-12-13,21,11757
2008-12-14,21,6629
2008-12-15,21,10347
2008-12-16,21,10954
2008-12-17,21,12358
2008-12-18,21,12591
2008-12-19,21,12850
2008-12-20,21,10188
2008-12-21,21,6164
2008-12-22,21,10736
2008-12-23,21,11656
2008-12-24,21,10483
2008-12-25,21,3027
2008-12-26,21,11361
2008-12-27,21,9390
2008-12-28,21,6707
2008-12-29,21,11362
2008-12-30,21,10454
2008-12-31,21,11402
2009-01-01,21,6440
2009-01-02,21,12006
2009-01-03,21,9855
2009-01-04,21,6121
2009-01-05,21,12506
2009-01-06,21,13099
2009-01-07,21,12664
2009-01-08,21,11939
2009-01-09,21,12701
2009-01-10,21,10657
2009-01-11,21,6790
2009-01-12,21,11900
2009-01-13,21,11213
2009-01-14,21,11168
2009-01-15,21,10082
2009-01-16,21,11190
2009-01-17,21,9907
2009-01-18,21,6833
2009-01-19,21,9793
2009-01-20,21,12405
2009-01-21,21,12596
2009-01-22,21,13386
2009-01-23,21,12671
2009-01-24,21,9086
2009-01-25,21,6385
2009-01-26,21,12244
2009-01-27,21,12588
2009-01-28,21,12645
2009-01-29,21,12537
2009-01-30,21,14047
2009-01-31,21,12247
2009-02-01,21,8586
2009-02-02,21,13322
2009-02-03,21,13765
2009-02-04,21,13436
2009-02-05,21,13968
2009-02-06,21,14311
2009-02-07,21,11801
2009-02-08,21,7657
2009-02-09,21,13509
2009-02-10,21,13374
2009-02-11,21,13611
2009-02-12,21,13543
2009-02-13,21,14218
2009-02-14,21,11598
2009-02-15,21,7441
2009-02-16,21,10237
2009-02-17,21,13330
2009-02-18,21,12627
2009-02-19,21,12563
2009-02-20,21,13198
2009-02-21,21,10519
2009-02-22,21,6907
2009-02-23,21,12776
2009-02-24,21,13510
2009-02-25,21,13686
2009-02-26,21,10916
2009-02-27,21,12890
2009-02-28,21,11471
2009-03-01,21,7796
2009-03-02,21,13656
2009-03-03,21,13876
2009-03-04,21,13968
2009-03-05,21,13522
2009-03-06,21,13842
2009-03-07,21,11242
2009-03-08,21,7356
2009-03-09,21,12858
2009-03-10,21,12310
2009-03-11,21,11436
2009-03-12,21,12502
2009-03-13,21,13792
2009-03-14,21,12237
2009-03-15,21,8070
2009-03-16,21,14020
2009-03-17,21,14283
2009-03-18,21,13504
2009-03-19,21,12968
2009-03-20,21,12509
2009-03-21,21,11402
2009-03-22,21,7517
2009-03-23,21,12364
2009-03-24,21,12871
2009-03-25,21,12454
2009-03-26,21,12671
2009-03-27,21,13370
2009-03-28,21,11226
2009-03-29,21,7521
2009-03-30,21,12916
2009-03-31,21,12278
2009-04-01,21,14011
2009-04-02,21,14285
2009-04-03,21,14449
2009-04-04,21,11935
2009-04-05,21,7603
2009-04-06,21,13257
2009-04-07,21,12935
2009-04-08,21,12873
2009-04-09,21,13175
2009-04-10,21,12986
2009-04-11,21,11330
2009-04-12,21,6359
2009-04-13,21,13319
2009-04-14,21,13635
2009-04-15,21,13398
2009-04-16,21,13271
2009-04-17,21,13531
2009-04-18,21,11294
2009-04-19,21,7228
2009-04-20,21,12168
2009-04-21,21,13604
2009-04-22,21,12907
2009-04-23,21,13422
2009-04-24,21,13448
2009-04-25,21,11030
2009-04-26,21,6011
2009-04-27,21,13155
2009-04-28,21,12927
2009-04-29,21,12848
2009-04-30,21,14387
2009-05-01,21,15153
2009-05-02,21,12698
2009-05-03,21,9746
2009-05-04,21,13381
2009-05-05,21,12974
2009-05-06,21,13020
2009-05-07,21,14103
2009-05-08,21,13693
2009-05-09,21,11706
2009-05-10,21,7772
2009-05-11,21,13476
2009-05-12,21,13249
2009-05-13,21,12837
2009-05-14,21,14221
2009-05-15,21,13310
2009-05-16,21,11301
2009-05-17,21,7508
2009-05-18,21,13498
2009-05-19,21,12972
2009-05-20,21,12993
2009-05-21,21,12683
2009-05-22,21,13098
2009-05-23,21,11138
2009-05-24,21,7855
2009-05-25,21,7374
2009-05-26,21,11843
2009-05-27,21,12257
2009-05-28,21,12946
2009-05-29,21,13335
2009-05-30,21,11578
2009-05-31,21,7742
2009-06-01,21,14693
2009-06-02,21,13789
2009-06-03,21,14132
2009-06-04,21,13788
2009-06-05,21,13792
2009-06-06,21,9351
2009-06-07,21,8059
2009-06-08,21,12506
2009-06-09,21,13058
2009-06-10,21,12411
2009-06-11,21,12745
2009-06-12,21,12880
2009-06-13,21,10857
2009-06-14,21,7438
2009-06-15,21,12491
2009-06-16,21,12048
2009-06-17,21,12848
2009-06-18,21,12849
2009-06-19,21,13171
2009-06-20,21,11185
2009-06-21,21,6954
2009-06-22,21,12770
2009-06-23,21,11939
2009-06-24,21,12523
2009-06-25,21,12995
2009-06-26,21,13594
2009-06-27,21,10051
2009-06-28,21,7579
2009-06-29,21,12018
2009-06-30,21,12631
2009-07-01,21,14727
2009-07-02,21,13847
2009-07-03,21,13174
2009-07-04,21,8394
2009-07-05,21,7911
2009-07-06,21,12927
2009-07-07,21,13302
2009-07-08,21,13330
2009-07-09,21,12990
2009-07-10,21,13658
2009-07-11,21,10523
2009-07-12,21,7471
2009-07-13,21,13084
2009-07-14,21,12353
2009-07-15,21,13282
2009-07-16,21,12899
2009-07-17,21,12473
2009-07-18,21,10680
2009-07-19,21,7547
2009-07-20,21,12268
2009-07-21,21,11840
2009-07-22,21,13170
2009-07-23,21,12198
2009-07-24,21,11648
2009-07-25,21,10194
2009-07-26,21,7439
2009-07-27,21,12045
2009-07-28,21,11981
2009-07-29,21,11847
2009-07-30,21,12311
2009-07-31,21,13587
2009-08-01,21,11795
2009-08-02,21,7636
2009-08-03,21,13420
2009-08-04,21,12509
2009-08-05,21,12674
2009-08-06,21,11928
2009-08-07,21,11988
2009-08-08,21,11155
2009-08-09,21,7464
2009-08-10,21,12167
2009-08-11,21,12239
2009-08-12,21,12429
2009-08-13,21,12218
2009-08-14,21,12900
2009-08-15,21,9969
2009-08-16,21,7606
2009-08-17,21,12743
2009-08-18,21,12185
2009-08-19,21,9717
2009-08-20,21,10998
2009-08-21,21,13077
2009-08-22,21,11053
2009-08-23,21,7478
2009-08-24,21,12623
2009-08-25,21,12138
2009-08-26,21,12551
2009-08-27,21,12771
2009-08-28,21,12915
2009-08-29,21,10436
2009-08-30,21,8017
2009-08-31,21,12917
2009-09-01,21,14404
2009-09-02,21,13162
2009-09-03,21,13811
2009-09-04,21,13945
2009-09-05,21,11002
2009-09-06,21,8069
2009-09-07,21,8117
2009-09-08,21,13781
2009-09-09,21,12668
2009-09-10,21,13338
2009-09-11,21,13766
2009-09-12,21,11517
2009-09-13,21,7346
2009-09-14,21,12665
2009-09-15,21,13379
2009-09-16,21,13325
2009-09-17,21,13102
2009-09-18,21,14153
2009-09-19,21,10607
2009-09-20,21,7608
2009-09-21,21,12803
2009-09-22,21,12661
2009-09-23,21,13032
2009-09-24,21,13089
2009-09-25,21,12793
2009-09-26,21,10989
2009-09-27,21,7037
2009-09-28,21,11497
2009-09-29,21,12758
2009-09-30,21,12882
2009-10-01,21,12817
2009-10-02,21,14473
2009-10-03,21,11410
2009-10-04,21,7037
2009-10-05,21,12796
2009-10-06,21,11557
2009-10-07,21,13747
2009-10-08,21,12870
2009-10-09,21,13856
2009-10-10,21,10594
2009-10-11,21,7234
2009-10-12,21,11859
2009-10-13,21,13095
2009-10-14,21,13063
2009-10-15,21,11538
2009-10-16,21,12639
2009-10-17,21,11184
2009-10-18,21,7590
2009-10-19,21,13083
2009-10-20,21,12554
2009-10-21,21,12044
2009-10-22,21,13059
2009-10-23,21,12060
2009-10-24,21,10583
2009-10-25,21,7122
2009-10-26,21,12524
2009-10-27,21,13054
2009-10-28,21,12608
2009-10-29,21,12354
2009-10-30,21,14306
2009-10-31,21,12168
2009-11-01,21,7911
2009-11-02,21,13673
2009-11-03,21,13571
2009-11-04,21,13373
2009-11-05,21,13127
2009-11-06,21,14030
2009-11-07,21,11391
2009-11-08,21,7545
2009-11-09,21,12933
2009-11-10,21,13125
2009-11-11,21,12164
2009-11-12,21,12735
2009-11-13,21,12762
2009-11-14,21,10707
2009-11-15,21,7259
2009-11-16,21,12798
2009-11-17,21,12338
2009-11-18,21,13036
2009-11-19,21,12826
2009-11-20,21,13908
2009-11-21,21,11111
2009-11-22,21,7249
2009-11-23,21,12972
2009-11-24,21,13024
2009-11-25,21,12641
2009-11-26,21,4609
2009-11-27,21,10430
2009-11-28,21,9389
2009-11-29,21,6588
2009-11-30,21,12779
2009-12-01,21,14438
2009-12-02,21,13583
2009-12-03,21,13242
2009-12-04,21,13342
2009-12-05,21,10599
2009-12-06,21,7017
2009-12-07,21,12330
2009-12-08,21,11787
2009-12-09,21,11029
2009-12-10,21,11661
2009-12-11,21,13668
2009-12-12,21,10748
2009-12-13,21,7052
2009-12-14,21,11829
2009-12-15,21,11502
2009-12-16,21,12191
2009-12-17,21,12646
2009-12-18,21,12598
2009-12-19,21,10428
2009-12-20,21,6701
2009-12-21,21,11698
2009-12-22,21,11872
2009-12-23,21,11748
2009-12-24,21,9339
2009-12-25,21,3202
2009-12-26,21,8988
2009-12-27,21,6492
2009-12-28,21,10845
2009-12-29,21,10239
2009-12-30,21,10900
2009-12-31,21,11323
2010-01-01,21,6331
2010-01-02,21,8198
2010-01-03,21,5823
2010-01-04,21,11527
2010-01-05,21,11022
2010-01-06,21,11772
2010-01-07,21,11005
2010-01-08,21,11818
2010-01-09,21,9723
2010-01-10,21,6196
2010-01-11,21,12696
2010-01-12,21,12908
2010-01-13,21,13200
2010-01-14,21,12896
2010-01-15,21,13188
2010-01-16,21,10664
2010-01-17,21,7127
2010-01-18,21,9800
2010-01-19,21,12932
2010-01-20,21,13158
2010-01-21,21,13036
2010-01-22,21,13141
2010-01-23,21,9685
2010-01-24,21,6841
2010-01-25,21,12606
2010-01-26,21,12423
2010-01-27,21,12268
2010-01-28,21,12126
2010-01-29,21,12695
2010-01-30,21,10987
2010-01-31,21,7255
2010-02-01,21,14024
2010-02-02,21,13507
2010-02-03,21,15316
2010-02-04,21,13479
2010-02-05,21,13741
2010-02-06,21,11951
2010-02-07,21,7522
2010-02-08,21,12542
2010-02-09,21,13596
2010-02-10,21,13551
2010-02-11,21,13790
2010-02-12,21,13759
2010-02-13,21,12038
2010-02-14,21,8019
2010-02-15,21,10723
2010-02-16,21,13549
2010-02-17,21,13223
2010-02-18,21,13069
2010-02-19,21,14014
2010-02-20,21,11425
2010-02-21,21,7967
2010-02-22,21,13161
2010-02-23,21,13010
2010-02-24,21,12805
2010-02-25,21,13128
2010-02-26,21,13622
2010-02-27,21,11406
2010-02-28,21,8002
2010-03-01,21,14908
2010-03-02,21,14404
2010-03-03,21,14335
2010-03-04,21,14370
2010-03-05,21,14381
2010-03-06,21,12024
2010-03-07,21,8034
2010-03-08,21,13274
2010-03-09,21,13311
2010-03-10,21,13010
2010-03-11,21,13098
2010-03-12,21,13611
2010-03-13,21,11603
2010-03-14,21,8186
2010-03-15,21,13173
2010-03-16,21,12270
2010-03-17,21,13977
2010-03-18,21,13086
2010-03-19,21,12982
2010-03-20,21,11008
2010-03-21,21,7576
2010-03-22,21,13513
2010-03-23,21,13434
2010-03-24,21,13554
2010-03-25,21,12983
2010-03-26,21,12900
2010-03-27,21,10687
2010-03-28,21,7535
2010-03-29,21,12607
2010-03-30,21,12690
2010-03-31,21,12673
2010-04-01,21,14256
2010-04-02,21,12605
2010-04-03,21,12310
2010-04-04,21,6769
2010-04-05,21,13441
2010-04-06,21,12684
2010-04-07,21,13935
2010-04-08,21,13469
2010-04-09,21,13539
2010-04-10,21,11351
2010-04-11,21,7697
2010-04-12,21,12868
2010-04-13,21,13263
2010-04-14,21,12688
2010-04-15,21,13148
2010-04-16,21,13427
2010-04-17,21,11348
2010-04-18,21,7888
2010-04-19,21,13160
2010-04-20,21,13461
2010-04-21,21,13091
2010-04-22,21,12780
2010-04-23,21,12957
2010-04-24,21,10012
2010-04-25,21,7117
2010-04-26,21,12549
2010-04-27,21,12875
2010-04-28,21,12731
2010-04-29,21,12363
2010-04-30,21,13650
2010-05-01,21,12108
2010-05-02,21,9469
2010-05-03,21,13327
2010-05-04,21,13612
2010-05-05,21,13048
2010-05-06,21,13183
2010-05-07,21,12242
2010-05-08,21,11314
2010-05-09,21,7845
2010-05-10,21,11852
2010-05-11,21,11698
2010-05-12,21,12495
2010-05-13,21,11723
2010-05-14,21,13383
2010-05-15,21,10406
2010-05-16,21,7464
2010-05-17,21,12497
2010-05-18,21,12635
2010-05-19,21,12891
2010-05-20,21,12887
2010-05-21,21,12873
2010-05-22,21,10228
2010-05-23,21,7059
2010-05-24,21,12560
2010-05-25,21,12796
2010-05-26,21,12650
2010-05-27,21,12848
2010-05-28,21,13808
2010-05-29,21,11023
2010-05-30,21,7685
2010-05-31,21,7243
2010-06-01,21,12023
2010-06-02,21,13704
2010-06-03,21,14032
2010-06-04,21,13963
2010-06-05,21,10203
2010-06-06,21,8738
2010-06-07,21,13119
2010-06-08,21,11465
2010-06-09,21,13479
2010-06-10,21,12195
2010-06-11,21,11925
2010-06-12,21,9611
2010-06-13,21,7396
2010-06-14,21,12304
2010-06-15,21,12716
2010-06-16,21,12777
2010-06-17,21,11620
2010-06-18,21,12914
2010-06-19,21,10163
2010-06-20,21,7494
2010-06-21,21,11891
2010-06-22,21,12481
2010-06-23,21,11661
2010-06-24,21,12696
2010-06-25,21,11690
2010-06-26,21,10668
2010-06-27,21,7523
2010-06-28,21,11684
2010-06-29,21,12602
