Route,year,month,riders,date,RouteClass,dscp,avg_riders,gas_price,remove_seasonality,norm_de_sea,norm_avg_riders,Date,Daily Riders,Daily Riders(removed seasonality)
467,2014,4,23647,2014-04-01,CommExpress,Express - Lakeville - Mpls,1074.8636363636365,3.51675,-3.199837662337359,0.9290796717475964,1.8064630846878484,"Apr 2014
Gas Price: 3.51675",1075,-3
467,2014,5,21916,2014-05-01,CommExpress,Express - Lakeville - Mpls,1043.6190476190477,3.49525,-41.406926406926,0.08226818901901134,1.3339640081257975,"May 2014
Gas Price: 3.49525",1044,-41
467,2014,6,22055,2014-06-02,CommExpress,Express - Lakeville - Mpls,1050.2380952380952,3.5444,-24.40097402597371,0.45918347422156536,1.3719058750478803,"Jun 2014
Gas Price: 3.5444",1050,-24
467,2014,7,22932,2014-07-01,CommExpress,Express - Lakeville - Mpls,1042.3636363636365,3.4505,22.24090909090944,1.4929414363498683,1.6112944886497975,"Jul 2014
Gas Price: 3.4505",1042,22
467,2014,8,21587,2014-08-01,CommExpress,Express - Lakeville - Mpls,1027.952380952381,3.33725,-37.02743271221493,0.17933409147524149,1.244159157641156,"Aug 2014
Gas Price: 3.33725",1028,-37
467,2014,9,23683,2014-09-02,CommExpress,Express - Lakeville - Mpls,1127.7619047619048,3.2638000000000003,14.03174603174648,1.3109957877671798,1.8162897552575965,"Sep 2014
Gas Price: 3.2638",1128,14
467,2014,10,25469,2014-10-01,CommExpress,Express - Lakeville - Mpls,1107.3478260869565,3.0495,2.0875839136710965,1.0462686398608756,2.303801800745651,"Oct 2014
Gas Price: 3.0495",1107,2
467,2014,11,19931,2014-11-03,CommExpress,Express - Lakeville - Mpls,1107.2777777777778,2.85825,11.132553606238162,1.246738878454562,0.792132311432747,"Nov 2014
Gas Price: 2.85825",1107,11
467,2014,12,19937,2014-12-01,CommExpress,Express - Lakeville - Mpls,996.85,2.407,30.931746031746457,1.6855627733279412,0.7937700898610384,"Dec 2014
Gas Price: 2.407",997,31
467,2015,1,22470,2015-01-02,CommExpress,Express - Lakeville - Mpls,1070,1.9565,11.414772727273204,1.2529939059950177,1.4851855496713646,"Jan 2015
Gas Price: 1.9565",1070,11
467,2015,2,21798,2015-02-02,CommExpress,Express - Lakeville - Mpls,1089.9,2.156,31.87976190476229,1.706574338287663,1.3017543657027348,"Feb 2015
Gas Price: 2.156",1090,32
467,2015,3,23709,2015-03-02,CommExpress,Express - Lakeville - Mpls,1077.6818181818182,2.3806,17.100908149821635,1.3790198589366884,1.8233867951135256,"Mar 2015
Gas Price: 2.3806",1078,17
467,2015,4,23561,2015-04-01,CommExpress,Express - Lakeville - Mpls,1070.9545454545455,2.30925,-7.1089285714283506,0.8424396481913128,1.782988260549006,"Apr 2015
Gas Price: 2.30925",1071,-7
467,2015,5,22050,2015-05-01,CommExpress,Express - Lakeville - Mpls,1102.5,2.541,17.47402597402629,1.3872895405148735,1.370541059690971,"May 2015
Gas Price: 2.541",1102,17
467,2015,6,24048,2015-06-01,CommExpress,Express - Lakeville - Mpls,1093.090909090909,2.6498,18.45183982684011,1.4089615397626858,1.9159212763119864,"Jun 2015
Gas Price: 2.6498",1093,18
467,2015,7,21730,2015-07-01,CommExpress,Express - Lakeville - Mpls,987.7272727272727,2.6855,-32.3954545454543,0.28199599083067317,1.2831928768487664,"Jul 2015
Gas Price: 2.6855",988,-32
467,2015,8,22399,2015-08-03,CommExpress,Express - Lakeville - Mpls,1066.6190476190477,2.5606,1.6392339544518109,1.03633153378389,1.4658051716032503,"Aug 2015
Gas Price: 2.5606",1067,2
467,2015,9,23606,2015-09-01,CommExpress,Express - Lakeville - Mpls,1124.095238095238,2.286,10.365079365079737,1.2297287889275652,1.795271598761191,"Sep 2015
Gas Price: 2.286",1124,10
467,2015,10,23956,2015-10-01,CommExpress,Express - Lakeville - Mpls,1088.909090909091,2.38875,-16.351151264194414,0.6375975479599132,1.8908086737448524,"Oct 2015
Gas Price: 2.38875",1089,-16
467,2015,11,20466,2015-11-02,CommExpress,Express - Lakeville - Mpls,1077.157894736842,2.1304,-18.987329434697585,0.579170014780833,0.938167554622058,"Nov 2015
Gas Price: 2.1304",1077,-19
467,2015,12,19860,2015-12-01,CommExpress,Express - Lakeville - Mpls,945.7142857142856,1.8845,-20.203968253968014,0.5522047641861388,0.7727519333646329,"Dec 2015
Gas Price: 1.8845",946,-20
467,2016,1,21945,2016-01-04,CommExpress,Express - Lakeville - Mpls,1097.25,1.7545,38.6647727272732,1.856955465553051,1.3418799371958725,"Jan 2016
Gas Price: 1.7545",1097,39
467,2016,2,21953,2016-02-01,CommExpress,Express - Lakeville - Mpls,1045.3809523809523,1.6052,-12.639285714285506,0.719866322506435,1.3440636417669276,"Feb 2016
Gas Price: 1.6052",1045,-13
467,2016,3,23481,2016-03-01,CommExpress,Express - Lakeville - Mpls,1020.9130434782608,1.95075,-39.66786655373585,0.12081223676570818,1.761151214838455,"Mar 2016
Gas Price: 1.95075",1021,-40
467,2016,4,22749,2016-04-01,CommExpress,Express - Lakeville - Mpls,1083.2857142857142,1.9625,5.222240259740374,1.1157443072168567,1.5613422465869118,"Apr 2016
Gas Price: 1.9625",1083,5
467,2016,5,23366,2016-05-02,CommExpress,Express - Lakeville - Mpls,1112.6666666666667,2.1708000000000003,27.640692640693032,1.612620764570166,1.7297604616295374,"May 2016
Gas Price: 2.1708",1113,28
467,2016,6,23825,2016-06-01,CommExpress,Express - Lakeville - Mpls,1082.9545454545455,2.25325,8.315476190476602,1.1843019437969815,1.855050511393825,"Jun 2016
Gas Price: 2.25325",1083,8
467,2016,7,20342,2016-07-01,CommExpress,Express - Lakeville - Mpls,1017.1,2.1165,-3.0227272727270247,0.9330050980640362,0.9043201337707036,"Jul 2016
Gas Price: 2.1165",1017,-3
467,2016,8,24933,2016-08-01,CommExpress,Express - Lakeville - Mpls,1084.0434782608695,2.1438,19.06366459627361,1.4225218568974856,2.1574935944849587,"Aug 2016
Gas Price: 2.1438",1084,19
467,2016,9,22876,2016-09-01,CommExpress,Express - Lakeville - Mpls,1089.3333333333333,2.1715,-24.39682539682508,0.4592754233052584,1.5960085566524116,"Sep 2016
Gas Price: 2.1715",1089,-24
467,2016,10,23510,2016-10-03,CommExpress,Express - Lakeville - Mpls,1119.5238095238096,2.1396,14.263567350524228,1.3161338121792094,1.7690671439085297,"Oct 2016
Gas Price: 2.1396",1120,14
467,2016,11,22080,2016-11-01,CommExpress,Express - Lakeville - Mpls,1104,1.99075,7.854775828460333,1.1740911067646036,1.3787299518324276,"Nov 2016
Gas Price: 1.99075",1104,8
467,2016,12,20059,2016-12-01,CommExpress,Express - Lakeville - Mpls,955.190476190476,2.107,-10.727777777777533,0.7622324624859181,0.8270715845696289,"Dec 2016
Gas Price: 2.107",955,-11
467,2017,1,23566,2017-01-02,CommExpress,Express - Lakeville - Mpls,1071.1818181818182,2.3032,12.596590909091448,1.2791874014887783,1.7843530759059154,"Jan 2017
Gas Price: 2.3032",1071,13
467,2017,2,21525,2017-02-01,CommExpress,Express - Lakeville - Mpls,1076.25,2.25975,18.2297619047622,1.404039465334738,1.227235447215479,"Feb 2017
Gas Price: 2.25975",1076,18
467,2017,3,24503,2017-03-01,CommExpress,Express - Lakeville - Mpls,1065.3478260869565,2.253,4.766916054959893,1.1056526258655268,2.040119473790746,"Mar 2017
Gas Price: 2.253",1065,5
467,2017,4,21663,2017-04-03,CommExpress,Express - Lakeville - Mpls,1083.15,2.30075,5.0865259740262445,1.1127363728442252,1.2649043510661797,"Apr 2017
Gas Price: 2.30075",1083,5
467,2017,5,23789,2017-05-01,CommExpress,Express - Lakeville - Mpls,1081.3181818181818,2.2924,-3.707792207791954,0.9178215058959504,1.8452238408240769,"May 2017
Gas Price: 2.2924",1081,-4
467,2017,6,23590,2017-06-01,CommExpress,Express - Lakeville - Mpls,1072.2727272727273,2.2595,-2.366341991341642,0.9475530422187683,1.7909041896190807,"Jun 2017
Gas Price: 2.2595",1072,-2
467,2017,7,20666,2017-07-03,CommExpress,Express - Lakeville - Mpls,1033.3,2.2282,13.177272727272909,1.292057474755416,0.992760168898436,"Jul 2017
Gas Price: 2.2282",1033,13
467,2017,8,24870,2017-08-01,CommExpress,Express - Lakeville - Mpls,1081.304347826087,2.299,16.3245341614911,1.3618125178433895,2.1402969209878995,"Aug 2017
Gas Price: 2.299",1081,16
515,2014,1,44064,2014-01-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2002.909090909091,3.218,-76.91655844155866,0.7866858055527897,1.0843333290781318,"Jan 2014
Gas Price: 3.218",2003,-77
515,2014,2,43419,2014-02-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2170.95,3.29025,56.2369047619045,1.1559629068246076,1.0286203044545972,"Feb 2014
Gas Price: 3.29025",2171,56
515,2014,3,51339,2014-03-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2444.714285714286,3.5058,217.05844155844125,1.6019724172160688,1.7127244207621863,"Mar 2014
Gas Price: 3.5058",2445,217
515,2014,4,52691,2014-04-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2395.0454545454545,3.51675,124.01682900432844,1.3439382951208896,1.829505830515704,"Apr 2014
Gas Price: 3.51675",2395,124
515,2014,5,57323,2014-05-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2729.6666666666665,3.49525,293.7409632034628,1.814637552842451,2.2296030864168093,"May 2014
Gas Price: 3.49525",2730,294
515,2014,6,54641,2014-06-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2601.9523809523807,3.5444,264.43019480519433,1.733349426121909,1.9979405561217392,"Jun 2014
Gas Price: 3.5444",2602,264
515,2014,7,56153,2014-07-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2552.409090909091,3.4505,162.8863636363635,1.4517359350123102,2.1285422510531884,"Jul 2014
Gas Price: 3.4505",2552,163
515,2014,8,58521,2014-08-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2786.714285714286,3.33725,413.2251552795024,2.1460053974040587,2.333082471686568,"Aug 2014
Gas Price: 3.33725",2787,413
515,2014,9,55875,2014-09-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2660.714285714286,3.2638000000000003,182.0476190476188,1.5048762190482217,2.104529505556533,"Sep 2014
Gas Price: 3.2638",2661,182
515,2014,10,57153,2014-10-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2484.913043478261,3.0495,84.8540058974836,1.2353272725715303,2.2149190334152573,"Oct 2014
Gas Price: 3.0495",2485,85
515,2014,11,47073,2014-11-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2615.1666666666665,2.85825,165.17690058479502,1.458088325887644,1.3442410672055984,"Nov 2014
Gas Price: 2.85825",2615,165
515,2014,12,50427,2014-12-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2521.35,2.407,229.20158730158664,1.6356492405781315,1.633948795247979,"Dec 2014
Gas Price: 2.407",2521,229
515,2015,1,46995,2015-01-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2237.8571428571427,1.9565,158.031493506493,1.4382718288187653,1.337503678181357,"Jan 2015
Gas Price: 1.9565",2238,158
515,2015,2,43047,2015-02-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2152.35,2.156,37.63690476190459,1.104379163387455,0.9964881414159072,"Feb 2015
Gas Price: 2.156",2152,38
515,2015,3,51346,2015-03-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2333.909090909091,2.3806,106.25324675324646,1.294674205370106,1.7133290582387208,"Mar 2015
Gas Price: 2.3806",2334,106
515,2015,4,50545,2015-04-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2297.5,2.30925,26.471374458873925,1.0734135800277085,1.6441412555667032,"Apr 2015
Gas Price: 2.30925",2298,26
515,2015,5,52117,2015-05-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2605.85,2.541,169.9242965367962,1.4712543718436983,1.7799255574398762,"May 2015
Gas Price: 2.541",2606,170
515,2015,6,53029,2015-06-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2410.409090909091,2.6498,72.88690476190459,1.2021386771594784,1.8587011829540832,"Jun 2015
Gas Price: 2.6498",2410,73
515,2015,7,53233,2015-07-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2419.681818181818,2.6855,30.159090909090537,1.0836407961157155,1.8763220465559456,"Jul 2015
Gas Price: 2.6855",2420,30
515,2015,8,53262,2015-08-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2536.285714285714,2.5606,162.7965838509308,1.451486946979106,1.8788269732444456,"Aug 2015
Gas Price: 2.5606",2536,163
515,2015,9,51842,2015-09-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2468.6666666666665,2.286,-10.000000000000457,0.9722668046036812,1.7561719422903073,"Sep 2015
Gas Price: 2.286",2469,-10
515,2015,10,52304,2015-10-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2377.4545454545455,2.38875,-22.60449212623189,0.9373105203028674,1.7960780157415832,"Oct 2015
Gas Price: 2.38875",2377,-23
515,2015,11,47976,2015-11-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2525.0526315789475,2.1304,75.06286549707602,1.208173311583801,1.422239301678547,"Nov 2015
Gas Price: 2.1304",2525,75
515,2015,12,49665,2015-12-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2365,1.8845,72.85158730158673,1.2020407305566887,1.568129687088082,"Dec 2015
Gas Price: 1.8845",2365,73
515,2016,1,44268,2016-01-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2213.4,1.7545,133.57435064935044,1.3704443566494835,1.1019541926799938,"Jan 2016
Gas Price: 1.7545",2213,134
515,2016,2,44729,2016-02-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2129.9523809523807,1.6052,15.239285714285415,1.0422634088414615,1.141773889348908,"Feb 2016
Gas Price: 1.6052",2130,15
515,2016,3,48836,2016-03-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2123.304347826087,1.95075,-104.35149632975754,0.710599956238861,1.4965233345099267,"Mar 2016
Gas Price: 1.95075",2123,-104
515,2016,4,47263,2016-04-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2250.6190476190477,1.9625,-20.40957792207837,0.943397718753062,1.3606526558543917,"Apr 2016
Gas Price: 1.9625",2251,-20
515,2016,5,48869,2016-05-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2327.095238095238,2.1708000000000003,-108.83046536796564,0.6981783438877923,1.499373768327875,"May 2016
Gas Price: 2.1708",2327,-109
515,2016,6,49004,2016-06-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2227.4545454545455,2.25325,-110.06764069264092,0.69474726138592,1.5110346339467544,"Jun 2016
Gas Price: 2.25325",2227,-110
515,2016,7,47196,2016-07-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2359.8,2.1165,-29.722727272727298,0.9175693796833974,1.354865411436133,"Jul 2016
Gas Price: 2.1165",2360,-30
515,2016,8,49694,2016-08-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2160.608695652174,2.1438,-212.88043478260943,0.4096145306120622,1.570634613776582,"Aug 2016
Gas Price: 2.1438",2161,-213
515,2016,9,48439,2016-09-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2306.6190476190477,2.1715,-172.04761904761926,0.5228569763480981,1.4622317519121852,"Sep 2016
Gas Price: 2.1715",2307,-172
515,2016,10,49094,2016-10-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2337.809523809524,2.1396,-62.24951377125353,0.8273622071256004,1.5188085443593409,"Oct 2016
Gas Price: 2.1396",2338,-62
515,2016,11,44195,2016-11-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2209.75,1.99075,-240.2397660818715,0.3337383625285568,1.0956486875675628,"Nov 2016
Gas Price: 1.99075",2210,-240
515,2016,12,41792,2016-12-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,1990.095238095238,2.107,-302.0531746031752,0.1623100288651781,0.8880852795515103,"Dec 2016
Gas Price: 2.107",1990,-302
515,2017,1,41033,2017-01-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,1865.1363636363635,2.3032,-214.68928571428617,0.4045980089789618,0.8225253017386996,"Jan 2017
Gas Price: 2.3032",1865,-215
515,2017,2,40112,2017-02-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2005.6,2.25975,-109.1130952380954,0.6973945209464778,0.7429722851832338,"Feb 2017
Gas Price: 2.25975",2006,-109
515,2017,3,46200,2017-03-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2008.695652173913,2.253,-218.96019198193153,0.3927534211749646,1.2688341362035118,"Mar 2017
Gas Price: 2.253",2009,-219
515,2017,4,42819,2017-04-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2140.95,2.30075,-130.07862554112626,0.6392504060983383,0.9767942350373556,"Apr 2017
Gas Price: 2.30075",2141,-130
515,2017,5,45784,2017-05-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2081.090909090909,2.2924,-354.8347943722947,0.01592973142605913,1.232901394740891,"May 2017
Gas Price: 2.2924",2081,-355
515,2017,6,46426,2017-06-01,SuburbLoc,Southdale - 66th St - Bloomington Av - MOA,2110.2727272727275,2.2595,-227.24945887445892,0.3697646353326949,1.2883552890173395,"Jun 2017
Gas Price: 2.2595",2110,-227
