Route,year,month,riders,date,wd,wd2,RouteClass,RRoute,dscp,NumOfWdays,avg_riders,gas_price,n
54,2016,5,118941,2016-05-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3836.8064516129034,2.1708000000000003,44
54,2016,6,116379,2016-06-01,22,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3879.3,2.25325,44
54,2016,7,117301,2016-07-01,20,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3783.9032258064517,2.1165,44
54,2016,8,123345,2016-08-01,23,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3978.8709677419356,2.1438,44
54,2016,9,115986,2016-09-01,21,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3866.2,2.1715,44
54,2016,10,119531,2016-10-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3855.8387096774195,2.1396,44
54,2016,11,110317,2016-11-01,20,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3677.233333333333,1.99075,44
54,2016,12,108069,2016-12-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3486.0967741935483,2.107,44
54,2017,1,106349,2017-01-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3430.6129032258063,2.3032,44
54,2017,2,101133,2017-02-01,20,28,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,28,3611.8928571428573,2.25975,44
54,2017,3,114813,2017-03-01,23,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3703.6451612903224,2.253,44
54,2017,4,106712,2017-04-01,20,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3557.0666666666666,2.30075,44
54,2017,5,113202,2017-05-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3651.6774193548385,2.2923999999999998,44
54,2017,6,112473,2017-06-01,22,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3749.1,2.2595,44
54,2017,7,111549,2017-07-01,20,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3598.3548387096776,2.2282,44
54,2017,8,116516,2017-08-01,23,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3758.5806451612902,2.299,44
61,2014,1,55527,2014-01-02,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2135.653846153846,3.218,44
61,2014,2,56776,2014-02-01,20,24,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,24,2365.6666666666665,3.29025,44
61,2014,3,63207,2014-03-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2431.0384615384614,3.5058,44
61,2014,4,64601,2014-04-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2484.653846153846,3.51675,44
61,2014,5,61905,2014-05-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2380.9615384615386,3.49525,44
61,2014,6,56462,2014-06-02,21,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2258.48,3.5444,44
61,2014,7,58603,2014-07-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2253.9615384615386,3.4505,44
61,2014,8,57157,2014-08-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2198.346153846154,3.33725,44
61,2014,9,59431,2014-09-02,21,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2377.24,3.2638000000000003,44
61,2014,10,62894,2014-10-01,23,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,2329.4074074074074,3.0495,44
61,2014,11,50197,2014-11-01,18,24,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,24,2091.5416666666665,2.85825,44
61,2014,12,53344,2014-12-01,20,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2051.6923076923076,2.407,44
61,2015,1,52759,2015-01-02,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2029.1923076923076,1.9565000000000001,44
61,2015,2,50861,2015-02-02,20,24,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,24,2119.2083333333335,2.156,44
61,2015,3,56563,2015-03-02,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2175.5,2.3806,44
61,2015,4,56544,2015-04-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2174.769230769231,2.30925,44
61,2015,5,51933,2015-05-01,20,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2077.32,2.541,44
61,2015,6,54623,2015-06-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2100.8846153846152,2.6498,44
61,2015,7,57307,2015-07-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2204.1153846153848,2.6855,44
61,2015,8,54323,2015-08-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2089.346153846154,2.5606,44
61,2015,9,64870,2015-09-01,21,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2594.8,2.286,44
61,2015,10,70759,2015-10-01,22,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,2620.703703703704,2.38875,44
61,2015,11,60060,2015-11-02,19,24,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,24,2502.5,2.1304,44
61,2015,12,59501,2015-12-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2288.5,1.8845,44
61,2016,1,56690,2016-01-02,20,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2267.6,1.7545,44
61,2016,2,61235,2016-02-01,21,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2449.4,1.6052,44
61,2016,3,65728,2016-03-01,23,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,2434.3703703703704,1.95075,44
61,2016,4,59570,2016-04-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2291.153846153846,1.9625,44
61,2016,5,59310,2016-05-02,21,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2372.4,2.1708000000000003,44
61,2016,6,54807,2016-06-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2107.9615384615386,2.25325,44
61,2016,7,45864,2016-07-01,20,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,1834.56,2.1165,44
61,2016,8,54813,2016-08-01,23,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,2030.111111111111,2.1438,44
61,2016,9,61844,2016-09-01,21,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2473.76,2.1715,44
61,2016,10,61980,2016-10-01,21,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2383.846153846154,2.1396,44
61,2016,11,58624,2016-11-01,20,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2344.96,1.99075,44
61,2016,12,53304,2016-12-01,21,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,1974.2222222222222,2.107,44
61,2017,1,56021,2017-01-02,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2154.653846153846,2.3032,44
61,2017,2,56120,2017-02-01,20,24,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,24,2338.3333333333335,2.25975,44
61,2017,3,62347,2017-03-01,23,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,2309.1481481481483,2.253,44
61,2017,4,52413,2017-04-01,20,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,2096.52,2.30075,44
61,2017,5,58206,2017-05-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2238.6923076923076,2.2923999999999998,44
61,2017,6,52371,2017-06-01,22,26,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,26,2014.2692307692307,2.2595,44
61,2017,7,44220,2017-07-01,20,25,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,25,1768.8,2.2282,44
61,2017,8,51270,2017-08-01,23,27,CoreLoc,61,E Hennepin Av - Larpenteur Av - Arcade St,27,1898.888888888889,2.299,44
62,2014,1,21275,2014-01-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,686.2903225806451,3.218,44
62,2014,2,22032,2014-02-01,20,28,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,28,786.8571428571429,3.29025,44
62,2014,3,26805,2014-03-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,864.6774193548387,3.5058,44
62,2014,4,26864,2014-04-01,22,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,895.4666666666667,3.51675,44
62,2014,5,29567,2014-05-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,953.7741935483871,3.49525,44
62,2014,6,56009,2014-06-01,21,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,1866.9666666666667,3.5444,44
62,2014,7,69698,2014-07-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2248.3225806451615,3.4505,44
62,2014,8,69106,2014-08-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2229.2258064516127,3.33725,44
62,2014,9,69476,2014-09-01,21,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2315.866666666667,3.2638000000000003,44
62,2014,10,71950,2014-10-01,23,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2320.967741935484,3.0495,44
62,2014,11,57849,2014-11-01,18,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,1928.3,2.85825,44
62,2014,12,60046,2014-12-01,20,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1936.967741935484,2.407,44
62,2015,1,59482,2015-01-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1918.774193548387,1.9565000000000001,44
62,2015,2,54780,2015-02-01,20,28,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,28,1956.4285714285713,2.156,44
62,2015,3,63923,2015-03-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2062.032258064516,2.3806,44
62,2015,4,64830,2015-04-01,22,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2161,2.30925,44
62,2015,5,64806,2015-05-01,20,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2090.516129032258,2.541,44
62,2015,6,69902,2015-06-01,22,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2330.0666666666666,2.6498,44
62,2015,7,65677,2015-07-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2118.6129032258063,2.6855,44
62,2015,8,64391,2015-08-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2077.1290322580644,2.5606,44
62,2015,9,69395,2015-09-01,21,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2313.1666666666665,2.286,44
62,2015,10,70932,2015-10-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2288.1290322580644,2.38875,44
62,2015,11,59799,2015-11-01,19,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,1993.3,2.1304,44
62,2015,12,60182,2015-12-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1941.3548387096773,1.8845,44
62,2016,1,55728,2016-01-01,20,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1797.6774193548388,1.7545,44
62,2016,2,56940,2016-02-01,21,29,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,29,1963.448275862069,1.6052,44
62,2016,3,61155,2016-03-01,23,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1972.741935483871,1.95075,44
62,2016,4,58047,2016-04-01,21,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,1934.9,1.9625,44
62,2016,5,60646,2016-05-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1956.3225806451612,2.1708000000000003,44
62,2016,6,59115,2016-06-01,22,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,1970.5,2.25325,44
62,2016,7,56048,2016-07-01,20,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1808,2.1165,44
62,2016,8,63261,2016-08-01,23,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2040.6774193548388,2.1438,44
62,2016,9,67833,2016-09-01,21,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2261.1,2.1715,44
62,2016,10,68852,2016-10-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2221.032258064516,2.1396,44
62,2016,11,64005,2016-11-01,20,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2133.5,1.99075,44
62,2016,12,56281,2016-12-01,21,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1815.516129032258,2.107,44
62,2017,1,58637,2017-01-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,1891.516129032258,2.3032,44
62,2017,2,59294,2017-02-01,20,28,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,28,2117.6428571428573,2.25975,44
62,2017,3,66578,2017-03-01,23,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2147.6774193548385,2.253,44
62,2017,4,62680,2017-04-01,20,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2089.3333333333335,2.30075,44
62,2017,5,65518,2017-05-01,22,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2113.483870967742,2.2923999999999998,44
62,2017,6,65392,2017-06-01,22,30,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,30,2179.733333333333,2.2595,44
62,2017,7,66307,2017-07-01,20,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2138.935483870968,2.2282,44
62,2017,8,67444,2017-08-01,23,31,CoreLoc,62,Shoreview - Little Canada - Rice St - Signal Hills,31,2175.6129032258063,2.299,44
63,2014,1,91952,2014-01-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,2966.1935483870966,3.218,44
63,2014,2,97091,2014-02-01,20,28,CoreLoc,63,Raymond Sta - Grand Av - Sunray,28,3467.535714285714,3.29025,44
63,2014,3,110746,2014-03-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3572.451612903226,3.5058,44
63,2014,4,112999,2014-04-01,22,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3766.633333333333,3.51675,44
63,2014,5,119421,2014-05-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3852.2903225806454,3.49525,44
63,2014,6,114550,2014-06-01,21,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3818.3333333333335,3.5444,44
63,2014,7,122939,2014-07-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3965.7741935483873,3.4505,44
63,2014,8,126573,2014-08-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,4083,3.33725,44
63,2014,9,134437,2014-09-01,21,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,4481.233333333334,3.2638000000000003,44
63,2014,10,139188,2014-10-01,23,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,4489.935483870968,3.0495,44
63,2014,11,116560,2014-11-01,18,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3885.3333333333335,2.85825,44
63,2014,12,117163,2014-12-01,20,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3779.451612903226,2.407,44
63,2015,1,114454,2015-01-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3692.064516129032,1.9565000000000001,44
63,2015,2,105812,2015-02-01,20,28,CoreLoc,63,Raymond Sta - Grand Av - Sunray,28,3779,2.156,44
63,2015,3,123547,2015-03-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3985.3870967741937,2.3806,44
63,2015,4,121201,2015-04-01,22,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,4040.0333333333333,2.30925,44
63,2015,5,120738,2015-05-01,20,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3894.7741935483873,2.541,44
63,2015,6,120020,2015-06-01,22,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,4000.6666666666665,2.6498,44
63,2015,7,124132,2015-07-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,4004.2580645161293,2.6855,44
63,2015,8,119526,2015-08-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3855.6774193548385,2.5606,44
63,2015,9,126836,2015-09-01,21,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,4227.866666666667,2.286,44
63,2015,10,133155,2015-10-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,4295.322580645161,2.38875,44
63,2015,11,111797,2015-11-01,19,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3726.5666666666666,2.1304,44
63,2015,12,109822,2015-12-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3542.6451612903224,1.8845,44
63,2016,1,103609,2016-01-01,20,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3342.2258064516127,1.7545,44
63,2016,2,111032,2016-02-01,21,29,CoreLoc,63,Raymond Sta - Grand Av - Sunray,29,3828.689655172414,1.6052,44
63,2016,3,120408,2016-03-01,23,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3884.1290322580644,1.95075,44
63,2016,4,115697,2016-04-01,21,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3856.5666666666666,1.9625,44
63,2016,5,116364,2016-05-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3753.6774193548385,2.1708000000000003,44
63,2016,6,118645,2016-06-01,22,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3954.8333333333335,2.25325,44
63,2016,7,113601,2016-07-01,20,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3664.548387096774,2.1165,44
63,2016,8,115690,2016-08-01,23,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3731.935483870968,2.1438,44
63,2016,9,118511,2016-09-01,21,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3950.366666666667,2.1715,44
63,2016,10,118316,2016-10-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3816.6451612903224,2.1396,44
63,2016,11,110396,2016-11-01,20,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3679.866666666667,1.99075,44
63,2016,12,98124,2016-12-01,21,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3165.2903225806454,2.107,44
63,2017,1,100159,2017-01-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3230.935483870968,2.3032,44
63,2017,2,100998,2017-02-01,20,28,CoreLoc,63,Raymond Sta - Grand Av - Sunray,28,3607.0714285714284,2.25975,44
63,2017,3,112223,2017-03-01,23,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3620.0967741935483,2.253,44
63,2017,4,106157,2017-04-01,20,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3538.5666666666666,2.30075,44
63,2017,5,109871,2017-05-01,22,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3544.2258064516127,2.2923999999999998,44
63,2017,6,107466,2017-06-01,22,30,CoreLoc,63,Raymond Sta - Grand Av - Sunray,30,3582.2,2.2595,44
63,2017,7,105547,2017-07-01,20,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3404.7419354838707,2.2282,44
63,2017,8,110810,2017-08-01,23,31,CoreLoc,63,Raymond Sta - Grand Av - Sunray,31,3574.516129032258,2.299,44
64,2014,1,112384,2014-01-01,22,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,3625.2903225806454,3.218,44
64,2014,2,117842,2014-02-01,20,28,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,28,4208.642857142857,3.29025,44
64,2014,3,135882,2014-03-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4383.290322580645,3.5058,44
64,2014,4,138874,2014-04-01,22,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4629.133333333333,3.51675,44
64,2014,5,144930,2014-05-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4675.1612903225805,3.49525,44
64,2014,6,139022,2014-06-01,21,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4634.066666666667,3.5444,44
64,2014,7,144333,2014-07-01,22,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4655.903225806452,3.4505,44
64,2014,8,143256,2014-08-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4621.1612903225805,3.33725,44
64,2014,9,147639,2014-09-01,21,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4921.3,3.2638000000000003,44
64,2014,10,150352,2014-10-01,23,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4850.064516129032,3.0495,44
64,2014,11,124714,2014-11-01,18,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4157.133333333333,2.85825,44
64,2014,12,128112,2014-12-01,20,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4132.645161290323,2.407,44
64,2015,1,124539,2015-01-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4017.3870967741937,1.9565000000000001,44
64,2015,2,113561,2015-02-01,20,28,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,28,4055.75,2.156,44
64,2015,3,131018,2015-03-01,22,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4226.387096774193,2.3806,44
64,2015,4,131429,2015-04-01,22,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4380.966666666666,2.30925,44
64,2015,5,133222,2015-05-01,20,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4297.4838709677415,2.541,44
64,2015,6,134816,2015-06-01,22,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4493.866666666667,2.6498,44
64,2015,7,136957,2015-07-01,22,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4417.967741935484,2.6855,44
64,2015,8,132971,2015-08-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4289.387096774193,2.5606,44
64,2015,9,143233,2015-09-01,21,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4774.433333333333,2.286,44
64,2015,10,150053,2015-10-01,22,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4840.419354838709,2.38875,44
64,2015,11,124635,2015-11-01,19,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4154.5,2.1304,44
64,2015,12,126891,2015-12-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4093.2580645161293,1.8845,44
64,2016,1,118427,2016-01-01,20,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,3820.2258064516127,1.7545,44
64,2016,2,122605,2016-02-01,21,29,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,29,4227.758620689655,1.6052,44
64,2016,3,135521,2016-03-01,23,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4371.645161290323,1.95075,44
64,2016,4,127524,2016-04-01,21,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4250.8,1.9625,44
64,2016,5,133944,2016-05-01,21,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,4320.774193548387,2.1708000000000003,44
64,2016,6,130404,2016-06-01,22,30,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,30,4346.8,2.25325,44
64,2016,7,122338,2016-07-01,20,31,CoreLoc,64,Payne - Maryland - White Bear Av - Maplewood Mall,31,3946.3870967741937,2.1165,44
